ISIN,Fund Reporting Period End Date,Currency,Excess of reporting income over distribution
IE00BZ0PKS76,31/05/2022,USD,0.00960
IE00BG13YZ23,31/05/2022,USD,0.00000
IE00BD1F4L37,31/05/2022,USD,0.11670
IE00BF2QSQ20,31/05/2022,USD,0.00000
IE00BD1F4K20,31/05/2022,USD,0.11740
IE00BD1F4M44,31/05/2022,USD,0.11500
IE00BFF5RX68,31/05/2022,USD,0.00000
IE00BP3QZ825,31/05/2022,USD,0.62680
IE00BF450720,31/05/2022,USD,0.14290
IE00BYXPXK00,31/05/2022,USD,0.15030
IE00BZ0PKT83,31/05/2022,USD,0.13490
IE00BP3QZ601,31/05/2022,USD,0.88880
IE00BP3QZD73,31/05/2022,USD,0.43150
IE00BP3QZB59,31/05/2022,USD,1.01520
IE00BFYTYS33,31/05/2022,USD,0.00000
IE00BGL86Z12,31/05/2022,USD,0.11210
IE00BF3N7219,31/05/2022,USD,0.03130
IE00BDFK1680,31/05/2022,USD,0.02940
IE00BDFJYP58,31/05/2022,USD,0.23760
IE00BYM31M36,31/05/2022,USD,0.00350
IE00BYZK4776,31/05/2022,USD,0.00000
IE00099GAJC6,31/05/2022,USD,0.00500
IE00BQT3WG13,31/05/2022,USD,0.06580
IE000NFR7C63,31/05/2022,USD,0.00770
IE00BJ5JPG56,31/05/2022,USD,0.06890
IE00BL977C92,31/05/2022,USD,0.00000
IE00BHZPJ239,31/05/2022,USD,0.12430
IE00BHZPJ122,31/05/2022,USD,0.00000
IE00BMG6Z448,31/05/2022,USD,0.10140
IE00BFNM3P36,31/05/2022,USD,0.13070
IE00BFNM3N12,31/05/2022,USD,0.00000
IE00BYVJRP78,31/05/2022,USD,0.15170
IE00BGDQ0T50,31/05/2022,USD,0.00000
IE00BHZPJ015,31/05/2022,EUR,0.18160
IE00BHZPHZ28,31/05/2022,EUR,0.00000
IE00BFNM3B99,31/05/2022,EUR,0.07250
IE00BFNM3C07,31/05/2022,EUR,0.00130
IE00BCLWRF22,31/05/2022,EUR,1.15130
IE00BCLWRD08,31/05/2022,EUR,0.99320
IE00BJLKK341,31/05/2022,EUR,0.20690
IE00BJM0B415,31/05/2022,EUR,0.00430
IE00BHZPJ783,31/05/2022,EUR,0.21750
IE00BHZPJ676,31/05/2022,EUR,0.00000
IE00BFNM3D14,31/05/2022,EUR,0.21560
IE00BFNM3F38,31/05/2022,EUR,0.00000
IE00BP3QZJ36,31/05/2022,EUR,1.23850
IE000I8KRLL9,31/05/2022,USD,0.03310
IE00BZCQB185,31/05/2022,USD,0.03550
IE00BHZPJ452,31/05/2022,USD,0.12720
IE00BHZPJ346,31/05/2022,USD,0.00000
IE00BFNM3L97,31/05/2022,USD,0.12490
IE00BFNM3M05,31/05/2022,USD,0.00000
IE00BYVJRQ85,31/05/2022,EUR,0.11370
IE00BYX8XC17,31/05/2022,USD,0.15020
IE00BGDQ0V72,31/05/2022,USD,0.01100
IE000U7L59A3,31/05/2022,USD,0.06040
IE00BHZPJ908,31/05/2022,USD,0.12220
IE00BHZPJ890,31/05/2022,USD,0.00000
IE000G2LIHG9,31/05/2022,USD,0.01650
IE00BFNM3G45,31/05/2022,USD,0.11170
IE00BFNM3H51,31/05/2022,USD,0.00000
IE0002PA3YE5,31/05/2022,USD,0.03270
IE00BZ173V67,31/05/2022,USD,0.00000
IE00BMWPV470,31/05/2022,USD,0.00000
IE00BYVJRR92,31/05/2022,USD,0.16590
IE00BZ173T46,31/05/2022,USD,0.00000
IE000OKVTDF7,31/05/2022,USD,0.08580
IE000X08RX14,31/05/2022,USD,0.03720
IE00BHZPJ569,31/05/2022,USD,0.13110
IE00BG11HV38,31/05/2022,USD,0.00000
IE00BFNM3J75,31/05/2022,USD,0.12510
IE00BFNM3K80,31/05/2022,USD,0.00000
IE000L5NW549,31/05/2022,USD,0.04010
IE00BMZ17V16,31/05/2022,USD,0.00000
IE00BYX2JD69,31/05/2022,USD,0.18540
IE00BMZ17W23,31/05/2022,USD,0.00000
IE00BMZ17T93,31/05/2022,USD,0.00000
IE00BDZZTM54,31/05/2022,USD,0.00000
IE00BMZ17X30,31/05/2022,USD,0.00000
IE000H1H16W5,31/05/2022,USD,0.08110
IE00BYXG2H39,31/05/2022,USD,0.02610
IE00BDZVHG35,31/05/2022,USD,0.00000
IE00BD3RYZ16,31/05/2022,SEK,2.39460
IE00BD0B9B76,31/05/2022,USD,0.13560
IE00BKTLJC87,31/05/2022,USD,0.10330
IE00BKTLJB70,31/05/2022,USD,0.00030
IE00BKP5L409,31/05/2022,USD,0.12030
IE00BMWB9419,31/05/2022,USD,5.27710
IE00BYXYYN70,31/05/2022,USD,0.11640
IE00BZ6V7883,31/05/2022,USD,0.00000
IE00BLP53M98,30/06/2022,EUR,0.04570
IE00BLP53N06,30/06/2022,EUR,0.04680
IE00BLB2GQ94,30/06/2022,EUR,0.01250
IE00BLLZQ805,30/06/2022,EUR,0.04660
IE00BLLZQ912,30/06/2022,EUR,0.05080
IE00BLB2GS19,30/06/2022,EUR,0.01430
IE00BLLZQS08,30/06/2022,EUR,0.03940
IE00BLLZQ797,30/06/2022,EUR,0.04850
IE00BLB2GT26,30/06/2022,EUR,0.01190
IE0007G78AC4,30/06/2022,USD,0.08040
IE00BKT1CR43,30/06/2022,USD,0.04090
IE00BMCZLH06,30/06/2022,USD,0.04290
IE00BN2B7L13,30/06/2022,USD,0.00000
IE00BKRWN659,30/06/2022,USD,0.04180
IE00BDQZ5152,30/06/2022,USD,0.00000
IE00B4L60H17,30/06/2022,GBP,0.00040
IE00B3DKXQ41,30/06/2022,EUR,0.00430
IE000F6G1DE0,30/06/2022,EUR,0.00580
IE00B4L60045,30/06/2022,EUR,0.00000
IE00BSKRK281,30/06/2022,EUR,0.00010
IE000SE6KPV2,30/06/2022,EUR,0.00550
IE000ZX8CQG2,30/06/2022,EUR,0.00400
IE00BKT6BH25,30/06/2022,EUR,0.01790
IE00B4L5ZY03,30/06/2022,EUR,0.00000
IE0000BH4WF5,30/06/2022,EUR,0.00550
IE00B4L5ZG21,30/06/2022,EUR,0.03150
IE00B3B8Q275,30/06/2022,EUR,0.00000
IE00B3FH7618,30/06/2022,EUR,0.00000
IE00BMVJSC76,30/06/2022,EUR,0.00000
IE00B4WXJH41,30/06/2022,EUR,0.00000
IE00B4WXJG34,30/06/2022,EUR,0.00000
IE00BLDGH553,30/06/2022,EUR,0.00000
IE00BLDGH447,30/06/2022,EUR,0.00000
IE00BG0J4957,30/06/2022,USD,0.00000
IE00BG0J4B71,30/06/2022,EUR,0.00000
IE00BK6NC407,30/06/2022,EUR,0.03130
IE00BF11F565,30/06/2022,EUR,0.03870
IE00B3F81R35,30/06/2022,EUR,0.04790
IE00BDFJYN35,30/06/2022,EUR,0.00000
IE00BJBLQC81,30/06/2022,EUR,0.03390
IE00BMFJGP26,30/06/2022,EUR,0.00930
IE00B4WXJJ64,30/06/2022,EUR,0.00000
IE00BD1JRY91,30/06/2022,USD,0.07330
IE00BDBRDM35,30/06/2022,USD,0.07700
IE00BF540Y54,30/06/2022,USD,0.00000
IE00BYV3HN70,30/06/2022,USD,0.04780
IE00BJBLQB74,30/06/2022,USD,0.07010
IE000E5H5AN1,30/06/2022,USD,0.03730
IE00B3F81409,30/06/2022,USD,0.00000
IE00BZ043R46,30/06/2022,USD,0.07360
IE00BMGNVD65,30/06/2022,USD,0.00000
IE00B4K48X80,30/06/2022,EUR,1.74210
IE00BKT6FV49,30/06/2022,USD,0.00000
IE00BL4KKV31,30/06/2022,USD,0.65470
IE00B4L5YX21,30/06/2022,USD,1.05740
IE00BFM15T99,30/06/2022,USD,0.00010
IE00BKBF6H24,30/06/2022,USD,0.00130
IE00BD45YS76,30/06/2022,USD,0.00060
IE00B4L5Y983,30/06/2022,USD,1.28570
IE00BFM6T814,30/06/2022,USD,0.15350
IE00B6QGFW01,30/06/2022,USD,0.00490
IE000OH3HT45,30/06/2022,USD,0.00080
IE000Z8F16G5,30/06/2022,USD,0.03600
IE000APK27S2,30/06/2022,USD,0.04480
IE000ZXYID24,30/06/2022,USD,0.04410
IE000ZIGXVF2,30/06/2022,USD,0.02600
IE000BCCS0X1,30/06/2022,USD,0.03790
IE000U6US1Q0,30/06/2022,USD,0.00000
IE000HQY8R78,30/06/2022,USD,0.00760
IE00BL0BMG90,30/06/2022,USD,0.00000
IE00BMDBMM96,30/06/2022,USD,0.03060
IE00BKT6FT27,30/06/2022,USD,0.00000
IE00BDFK3H31,30/06/2022,USD,0.00090
IE00BYZ28V50,30/06/2022,USD,0.03470
IE00B3F81K65,30/06/2022,USD,0.00440
IE00BK7Y2P34,30/06/2022,USD,0.03120
IE00BKPT2S34,30/06/2022,USD,0.03800
IE00BD8PH174,30/06/2022,USD,0.00080
IE00BMDBML89,30/06/2022,USD,0.00000
IE00B3B8PX14,30/06/2022,USD,1.16390
IE00B6TQLL84,30/06/2022,EUR,0.00270
IE00BFZPF546,30/06/2022,USD,0.25110
IE00B5M4WH52,30/06/2022,USD,0.00000
IE00B5377D42,30/06/2022,USD,1.53540
IE00B3F81G20,30/06/2022,USD,0.00000
IE00B4L5YC18,30/06/2022,USD,0.81790
IE00B2QWDY88,30/06/2022,USD,0.00000
IE00BMDBMK72,30/06/2022,USD,0.05970
IE00B4WXJD03,30/06/2022,USD,0.00000
IE00BYYR0489,30/06/2022,USD,0.14660
IE00BJ5JPJ87,30/06/2022,USD,0.00000
IE00B52XQP83,30/06/2022,USD,1.01580
IE00BRHZ0398,30/06/2022,GBP,0.00000
IE00BMXC7W70,30/06/2022,USD,0.07760
IE00BN92ZL31,30/06/2022,USD,0.00000
IE000T9EOCL3,30/06/2022,USD,0.04130
IE00BF4RFH31,30/06/2022,USD,0.00000
IE00B2QWCY14,30/06/2022,USD,0.00000
IE00B4WXJK79,30/06/2022,GBP,0.00000
IE00BMVJSD83,30/06/2022,GBP,0.59990
IE00B3VWN179,31/07/2022,USD,0.73320
IE00BGPP6473,31/07/2022,USD,0.00000
IE00BJJPVP04,31/07/2022,USD,0.00000
IE00BMWB9633,31/07/2022,USD,3.11840
IE00B3VWN393,31/07/2022,USD,1.75020
IE00BFXYHY63,31/07/2022,USD,0.00000
IE00B3VWN518,31/07/2022,USD,2.38130
IE00B3VTMJ91,31/07/2022,EUR,0.00000
IE00B3VTML14,31/07/2022,EUR,0.00000
IE00B3VTN290,31/07/2022,EUR,0.01260
IE00B53L3W79,31/07/2022,EUR,4.30270
IE00B53HP851,31/07/2022,GBP,4.72230
IE00B53QG562,31/07/2022,EUR,3.16660
IE00BYXZ2585,31/07/2022,EUR,0.03410
IE00BG0J9Y53,31/07/2022,EUR,0.00000
IE00BL3J3H81,31/07/2022,EUR,0.85260
IE00BKBF6616,31/07/2022,EUR,0.15230
IE00B52MJY50,31/07/2022,USD,6.51700
IE00BD8KRH84,31/07/2022,USD,0.00000
IE00BL3J3G74,31/07/2022,USD,0.30470
IE00B5BMR087,31/07/2022,USD,7.11030
IE00B53L4350,31/07/2022,USD,5.25490
IE00BF5LJ058,31/07/2022,EUR,0.18550
IE00B53L4X51,31/07/2022,EUR,8.31820
IE00B52SF786,31/07/2022,USD,2.58890
IE00B5L8K969,31/07/2022,USD,3.04300
IE00BWK1SP74,31/07/2022,CHF,0.16540
IE00BL6K8D99,31/07/2022,EUR,0.11340
IE000FOSCLU1,31/07/2022,EUR,0.00000
IE00B3VWMM18,31/07/2022,EUR,6.82630
IE00BWZN1T31,31/07/2022,USD,0.20600
IE00B53QDK08,31/07/2022,USD,2.83690
IE00B5W4TY14,31/07/2022,USD,2.32410
IE00B5WHFQ43,31/07/2022,USD,3.41010
IE00BMDBMH44,31/07/2022,GBP,0.00000
IE00B3VWLG82,31/07/2022,GBP,6.74190
IE00B539F030,31/07/2022,GBP,4.73930
IE00B3VWM098,31/07/2022,USD,3.73220
IE00B52SFT06,31/07/2022,USD,5.61560
IE00BYVQ9F29,31/07/2022,USD,0.06800
IE00B53SZB19,31/07/2022,USD,3.20490
IE00B52MJD48,31/07/2022,JPY,295.35340
IE00BMXC7V63,31/07/2022,USD,0.05940
IE000G4PH2B1,31/07/2022,USD,0.00000
IE00BG5QQ390,31/10/2022,USD,0.06240
IE00BZ048579,31/10/2022,USD,0.00000
IE00BK7Y2S64,31/10/2022,USD,0.00000
IE00BMH5T376,31/10/2022,USD,0.07820
IE00098ZGGO6,31/10/2022,USD,0.07640
IE00BK4W7N32,31/10/2022,USD,0.00000
IE00BKKKWJ26,31/10/2022,USD,0.11720
IE00BH4G7D40,31/10/2022,USD,0.00000
IE00BMWPV702,31/10/2022,USD,0.05150
IE000D4PD0L5,31/10/2022,USD,5.80000
IE000T05HNG4,31/10/2022,USD,0.05460
IE00BZ048462,31/10/2022,USD,0.00150
IE00BF11F458,31/10/2022,USD,0.00000
IE00BF7TPM11,31/10/2022,USD,0.00100
IE00BDFGJ627,31/10/2022,USD,0.07750
IE00BDDRDZ46,31/10/2022,USD,0.44500
IE00BJK55B31,31/10/2022,USD,0.25050
IE00BKF09C98,31/10/2022,USD,0.00280
IE00BMDFDY08,31/10/2022,USD,0.25710
IE00BMWPV694,31/10/2022,USD,0.23940
IE0003NVF3Y3,31/10/2022,USD,0.00000
IE000MX1VLQ2,31/10/2022,USD,11.32000
IE000F0RCIV1,31/10/2022,USD,0.06460
IE00B4PY7Y77,31/10/2022,USD,0.15880
IE00BYXYYL56,31/10/2022,USD,0.25030
IE00BF3N7102,31/10/2022,USD,0.00000
IE00BDFJYL11,31/10/2022,USD,0.00000
IE00BDDRH961,31/10/2022,USD,1.41510
IE00BK6M1392,31/10/2022,USD,0.23440
IE00BJBLQD98,31/10/2022,USD,0.22950
IE00BDQYWQ65,31/10/2022,USD,0.00200
IE00BDZVHB89,31/10/2022,USD,0.00470
IE000AKFKBQ9,31/10/2022,USD,0.97440
IE000WIQIPT2,31/10/2022,USD,0.00000
IE000JXFRNI0,31/10/2022,USD,0.22090
IE00B1FZSC47,31/10/2022,USD,2.59790
IE00BDZVH859,31/10/2022,USD,0.00080
IE00BDZVH966,31/10/2022,USD,0.06570
IE000F6XDNZ5,31/10/2022,USD,0.00000
IE00B1FZS798,31/10/2022,USD,0.00000
IE00BGPP6580,31/10/2022,USD,0.00000
IE00BGPP6697,31/10/2022,USD,0.00000
IE00BK7Y2R57,31/10/2022,USD,0.08660
IE00BMWB9294,31/10/2022,USD,4.09630
IE00B1FZSD53,31/10/2022,GBP,0.00000
IE00BYZTVV78,31/10/2022,EUR,0.00000
IE00BMV3LS66,31/10/2022,EUR,0.01450
IE00BMV3LT73,31/10/2022,EUR,0.73560
IE000AK4O3W6,31/10/2022,EUR,0.01280
IE00BYZTVT56,31/10/2022,EUR,0.00000
IE00BK74KV56,31/10/2022,EUR,0.00000
IE00BMDBMP28,31/10/2022,EUR,0.03460
IE000L2TO2T2,31/10/2022,EUR,0.02700
IE00BF5GB717,31/10/2022,EUR,0.00000
IE00B1FZS913,31/10/2022,EUR,0.00000
IE00B1FZS681,31/10/2022,EUR,0.00000
IE00B1FZS806,31/10/2022,EUR,0.16550
IE00BMDBMN04,31/10/2022,EUR,0.00000
IE000IZO7033,31/10/2022,EUR,0.72700
IE00BJK55C48,31/10/2022,EUR,0.15150
IE00BKLC5874,31/10/2022,EUR,0.01610
IE00BMWPV587,31/10/2022,EUR,0.14370
IE00B1FZS244,31/10/2022,USD,0.00430
IE00BGDPWV87,31/10/2022,USD,0.24630
IE00B1W57M07,31/10/2022,USD,0.01680
IE0008471009,31/10/2022,EUR,0.00700
IE00B1YZSC51,31/10/2022,EUR,0.00000
IE00BL4KKW48,31/10/2022,EUR,0.00000
IE00B1FZSB30,31/10/2022,GBP,0.00000
IE000BI0GCN3,31/10/2022,GBP,0.00120
IE0004J6PFL7,31/10/2022,GBP,0.00550
IE00B1FZS350,31/10/2022,USD,0.00810
IE00BDZVHC96,31/10/2022,USD,0.00000
IE00BDZVHD04,31/10/2022,USD,0.26050
IE00BFM6T921,31/10/2022,USD,0.18960
IE00B57X3V84,31/10/2022,USD,0.77790
IE00B2NPL135,31/10/2022,USD,0.00000
IE00B1XNH568,31/10/2022,EUR,0.00000
IE00B1XNHC34,31/10/2022,USD,0.00080
IE000U58J0M1,31/10/2022,USD,0.12550
IE00B1FZS467,31/10/2022,USD,0.00000
IE00B27YCF74,31/10/2022,USD,0.00000
IE0003ZXNJY5,31/10/2022,USD,0.76550
IE00B1TXK627,31/10/2022,USD,0.01860
IE000CFH1JX2,31/10/2022,USD,0.22230
IE00B2NPKV68,31/10/2022,USD,0.00000
IE00BYXYYK40,31/10/2022,USD,0.26120
IE00BDFGJ734,31/10/2022,USD,0.00000
IE00BDDRH417,31/10/2022,USD,1.45290
IE00BGQ0J979,31/10/2022,USD,0.23960
IE00BJ5JPH63,31/10/2022,USD,0.24540
IE00BDDRDW15,31/10/2022,USD,0.00000
IE00BF553838,31/10/2022,USD,0.23340
IE00BKP5L730,31/10/2022,USD,0.21350
IE00BKP5L623,31/10/2022,USD,0.20890
IE000M51EY66,31/10/2022,USD,9.88000
IE00B1TXHL60,31/10/2022,USD,0.00000
IE000D8FCSD8,31/10/2022,USD,0.79320
IE00B2QWDR12,31/10/2022,USD,0.00000
IE00B27YCP72,31/10/2022,USD,0.00000
IE00B27YCK28,31/10/2022,USD,0.04830
IE00BL6K8C82,31/10/2022,EUR,0.07750
IE000HH3SU50,31/10/2022,EUR,0.00000
IE00BYYHSM20,31/10/2022,EUR,0.00000
IE00B52VJ196,31/10/2022,EUR,1.39710
IE00BGDPWW94,31/10/2022,EUR,0.00000
IE00BMDBMG37,31/10/2022,EUR,3.21550
IE000CR424L6,31/10/2022,EUR,0.00000
IE00B1FZS574,31/10/2022,USD,0.00050
IE00B296QM64,31/10/2022,USD,0.00000
IE00BKM4H312,31/10/2022,USD,0.00000
IE00B27YCN58,31/10/2022,USD,0.00000
IE00BYYHSQ67,31/10/2022,USD,0.00000
IE00BKPSFC54,31/10/2022,USD,0.38450
IE0008470928,31/10/2022,EUR,0.01880
IE00B1TXLS18,31/10/2022,GBP,0.00020
IE000FI414K7,31/10/2022,GBP,0.05550
IE00B44CGS96,31/10/2022,USD,0.02800
IE00BYXYYM63,31/10/2022,USD,0.10480
IE00BDFGJ841,31/10/2022,USD,0.00000
IE00BDFJYM28,31/10/2022,USD,0.10180
IE00B1FZSF77,31/10/2022,USD,0.00740
IE00B6X2VY59,30/11/2022,EUR,1.00420
IE00B6R52143,30/11/2022,USD,0.67520
IE00B652H904,30/11/2022,USD,0.00000
IE00014E9P24,30/11/2022,EUR,0.01080
IE000A9QV382,30/11/2022,EUR,0.00930
IE00B7LGZ558,30/11/2022,EUR,0.09560
IE00B5V94313,30/11/2022,EUR,0.00000
IE00B6R52036,30/11/2022,USD,0.16830
IE0003V00UC4,30/11/2022,EUR,0.01290
IE00BFMM9235,30/11/2022,EUR,0.04780
IE00B7LW6Y90,30/11/2022,EUR,0.00000
IE00B6TLBW47,30/11/2022,USD,0.00000
IE00BKT1CS59,30/11/2022,USD,0.19440
IE00BFM6TD65,30/11/2022,USD,0.22200
IE00B6R52259,30/11/2022,USD,0.96400
IE00BKM4H197,30/11/2022,USD,0.21850
IE00B42Z5J44,30/11/2022,EUR,0.97970
IE00B7XYN974,30/11/2022,GBP,1.24030
IE00B4M7GH52,30/11/2022,USD,0.34990
IE00BJ5JP436,30/11/2022,USD,0.00000
IE00BJ5JP212,30/11/2022,USD,0.00010
IE00BJ5JP329,30/11/2022,USD,0.00000
IE000MELAE65,30/11/2022,USD,0.00000
IE00BJ5JP105,30/11/2022,USD,0.00000
IE00B441G979,30/11/2022,EUR,0.83730
IE00BJ5JP097,30/11/2022,USD,0.00000
IE00B42YS929,30/11/2022,GBP,0.96140
IE0009QS7W62,30/11/2022,USD,0.05680
IE00BJ5JNZ06,30/11/2022,USD,0.00000
IE00BJ5JP659,30/11/2022,USD,0.00000
IE00BJ5JNY98,30/11/2022,USD,0.00000
IE00BJ5JP766,30/11/2022,USD,0.00000
IE00B6R51Z18,30/11/2022,USD,1.03520
IE00BDDRF478,30/11/2022,USD,0.04040
IE00B4MCHD36,30/11/2022,USD,0.06820
IE00B40B8R38,30/11/2022,USD,0.07290
IE00B42NKQ00,30/11/2022,USD,0.18910
IE00B3ZW0K18,30/11/2022,EUR,0.99130
IE00B4JNQZ49,30/11/2022,USD,0.18230
IE00B3Y8X563,30/11/2022,GBP,1.12810
IE00BMBKBZ46,30/11/2022,USD,0.00000
IE00B43HR379,30/11/2022,USD,0.22550
IE00B4LN9N13,30/11/2022,USD,0.11670
IE00B3WJKG14,30/11/2022,USD,0.12600
IE00B4MKCJ84,30/11/2022,USD,0.17150
IE00B4KBBD01,30/11/2022,USD,0.05710
IE000ZPUEP93,30/11/2022,USD,0.00000
IE00BD3V0B10,30/11/2022,USD,0.00000
IE000Q4EBLW2,30/11/2022,EUR,0.00710
IE00BFMM8Y81,30/11/2022,EUR,0.02780
IE00B428Z604,30/11/2022,EUR,0.00050
IE00BMX0DF60,30/11/2022,USD,0.03720
IE00BCLWRB83,28/02/2023,USD,4.35670
IE00BZ173W74,28/02/2023,USD,0.32390
IE00BLF5J545,28/02/2023,USD,14.35850
IE0032895942,28/02/2023,USD,0.00000
IE00BYXYYJ35,28/02/2023,USD,0.20840
IE00BF3N6Y61,28/02/2023,USD,0.00000
IE00BDFK3736,28/02/2023,USD,0.01280
IE00BK7Y2Q41,28/02/2023,USD,0.18540
IE00BJBLQ842,28/02/2023,USD,0.16400
IE00BLF5J438,28/02/2023,USD,10.34620
IE00BGR7L912,28/02/2023,USD,0.00000
IE00BGSF1X88,28/02/2023,USD,2.09690
IE00BJ5JMP33,28/02/2023,USD,6.63120
IE00B14X4S71,28/02/2023,USD,0.00000
IE00BYXPSP02,28/02/2023,USD,0.09120
IE00BDFK1573,28/02/2023,USD,0.08700
IE00BDFK1N50,28/02/2023,USD,0.00000
IE00BDDRHB81,28/02/2023,USD,5.59410
IE00BK7XZ629,28/02/2023,USD,0.08840
IE00BK95B138,28/02/2023,USD,0.00000
IE00BKTN1T54,28/02/2023,USD,0.00000
IE0001DYLX87,28/02/2023,USD,0.00180
IE00B5L65R35,28/02/2023,GBP,0.00000
IE0032523478,28/02/2023,EUR,0.00000
IE00B14X4Q57,28/02/2023,EUR,1.22460
IE00BMVJSF08,28/02/2023,EUR,0.66290
IE00B66F4759,28/02/2023,EUR,0.00000
IE00BF3N7094,28/02/2023,EUR,0.22970
IE00BF3NC260,28/02/2023,EUR,0.23520
IE00BK6NC514,28/02/2023,EUR,0.21110
IE00BJBLQ958,28/02/2023,EUR,0.20150
IE00B0M62X26,28/02/2023,EUR,0.00000
IE00B0M62Y33,28/02/2023,EUR,0.00000
IE00BMTX2B82,28/02/2023,EUR,0.00000
IE00B14X4T88,28/02/2023,USD,0.00000
IE00B02KXK85,28/02/2023,USD,0.00000
IE000QOU09J7,28/02/2023,USD,0.08070
IE00B00FV011,28/02/2023,GBP,0.00000
IE0005042456,28/02/2023,GBP,0.00000
IE00BYZ28W67,28/02/2023,GBP,0.17910
IE00BKM4GZ66,28/02/2023,USD,0.97460
IE00BD45KH83,28/02/2023,USD,0.00000
IE0031442068,28/02/2023,USD,0.00070
IE00B0M62S72,28/02/2023,EUR,0.00050
IE00B02KXL92,28/02/2023,EUR,0.00000
IE00B02KXM00,28/02/2023,EUR,0.04100
IE00B0M62V02,28/02/2023,EUR,0.00000
IE00B0M63284,28/02/2023,EUR,0.00000
IE00BGDQ0L74,28/02/2023,EUR,0.14940
IE00B00FV128,28/02/2023,GBP,0.00020
IE00B7J7TB45,28/02/2023,USD,0.00000
IE00BF3N6Z78,28/02/2023,USD,0.14610
IE00BDFK3G24,28/02/2023,USD,0.00000
IE00BFM6TB42,28/02/2023,USD,0.13570
IE00BK0TB144,28/02/2023,USD,0.13440
IE00BJSFQW37,28/02/2023,USD,0.00000
IE00B74DQ490,28/02/2023,USD,0.09720
IE00BYWZ0440,28/02/2023,USD,0.21560
IE00BKBF4J08,28/02/2023,USD,0.20880
IE00BJSFQX44,28/02/2023,USD,0.00000
IE00BJSFR200,28/02/2023,USD,0.00000
IE00B0M63730,28/02/2023,USD,0.04430
IE00BKPX3K41,28/02/2023,USD,0.08340
IE00B0M63516,28/02/2023,USD,0.00000
IE00B0M63177,28/02/2023,USD,0.05910
IE00BVDPJP67,28/02/2023,GBP,0.00450
IE00B14X4N27,28/02/2023,EUR,0.00000
IE00B02KXH56,28/02/2023,USD,0.00020
IE00BCLWRG39,28/02/2023,USD,0.32790
IE00B0M63391,28/02/2023,USD,0.01430
IE00B14X4M10,28/02/2023,USD,0.00000
IE00B0M63623,28/02/2023,USD,0.00000
IE000AJFZ9E4,28/02/2023,USD,3.09190
IE00B0M62Q58,28/02/2023,USD,0.00000
IE00B0M63060,28/02/2023,GBP,0.00000
IE00B87RLX93,31/03/2023,EUR,0.00000
IE00BZ1NCS44,31/03/2023,USD,0.00000
IE00BDFL4P12,31/03/2023,USD,0.00000
IE00BKVL7885,31/03/2023,USD,0.12400
IE00B8KGV557,31/03/2023,USD,0.86820
IE00BKVL7D31,31/03/2023,EUR,0.17420
IE00BMDBM966,31/03/2023,EUR,1.59250
IE00B86MWN23,31/03/2023,EUR,0.61040
IE00BG13YK79,31/03/2023,EUR,0.00000
IE00BKVL7331,31/03/2023,USD,0.12000
IE00BMH5T269,31/03/2023,USD,0.10800
IE00BMH5VP31,31/03/2023,USD,0.11500
IE00BKVL7778,31/03/2023,USD,0.12100
IE00BD1JRZ09,31/03/2023,USD,0.11300
IE00BYXPXL17,31/03/2023,USD,0.12040
IE00BGPP8L80,31/03/2023,USD,0.13550
IE00B8FHGS14,31/03/2023,USD,0.98160
IE00BMCZLJ20,31/03/2023,USD,0.00170
IE00BYX8XD24,31/03/2023,USD,0.04160
IE00B6SPMN59,31/03/2023,USD,1.08760
IE00BD93YH54,31/03/2023,USD,0.00000
IE00BZ171348,31/03/2023,USD,0.04840
IE00B87G8S03,31/03/2023,USD,0.00000
IE00B9M6SJ31,31/03/2023,EUR,0.00000
IE00B988C465,31/03/2023,CHF,0.01000
IE00B8KQFS66,31/03/2023,GBP,0.00000
IE00B9M04V95,31/03/2023,CHF,0.00000
IE00B9M6RS56,31/03/2023,EUR,0.00000
IE00BKPT2T41,31/03/2023,USD,0.13110
IE00B8JDT196,31/03/2023,USD,0.00000
IE00BMW42298,31/03/2023,EUR,0.15980
IE00BMW42074,31/03/2023,EUR,0.14190
IE00BMW42637,31/03/2023,EUR,0.47410
IE000UDV9YG1,31/03/2023,EUR,0.00000
IE00BMW42306,31/03/2023,EUR,0.29820
IE00BMW42181,31/03/2023,EUR,0.11270
IE00BMW42520,31/03/2023,EUR,0.13390
IE00BMW42413,31/03/2023,EUR,0.07130
IE00BF20LF40,31/03/2023,EUR,0.15900
IE00BYXYX745,31/03/2023,EUR,0.00010
IE00B8J37J31,31/03/2023,CHF,0.90430
IE0002W8NB38,31/03/2023,USD,0.06130
IE00B8BVCK12,31/03/2023,CHF,0.81960
IE00B88DZ566,31/03/2023,CHF,1.15880
IE00BMTX1Y45,31/03/2023,USD,0.09870
IE000D3BWBR2,31/03/2023,USD,0.00000
IE00BDDRH631,31/05/2023,USD,0.82360
IE00BYXYYP94,31/05/2023,USD,0.13100
IE00BCRY5Y77,31/05/2023,USD,0.00000
IE00BLF5J651,31/05/2023,USD,17.19620
IE00BZ17CN18,31/05/2023,USD,0.28270
IE00BCRY6003,31/05/2023,USD,0.00000
IE00BD8PH067,31/05/2023,USD,0.00000
IE00BD8PGZ49,31/05/2023,USD,0.00000
IE00BK5MT033,31/05/2023,USD,0.00000
IE00BMWB9526,31/05/2023,USD,6.36230
