ISIN,Fund Reporting Period End Date,Currency,Excess of reporting income over distribution
LU1992155744,31/08/2022,USD,0.22950
LU1800013101,31/08/2022,USD,0.00000
LU1091682382,31/08/2022,USD,0.18430
LU1992157872,31/08/2022,USD,0.13270
LU1992157955,31/08/2022,USD,0.15160
LU1992156122,31/08/2022,USD,0.11720
LU1741217456,31/08/2022,USD,0.00020
LU1578216449,31/08/2022,USD,0.19440
LU0859042482,31/08/2022,USD,0.19440
LU1992158094,31/08/2022,USD,0.07610
LU1085282496,31/08/2022,USD,0.18530
LU1279613878,31/08/2022,USD,0.11770
LU0821914370,31/08/2022,USD,0.00000
LU1919856309,31/08/2022,USD,0.00000
LU2327297755,31/08/2022,USD,0.94210
LU2125116330,31/08/2022,USD,0.00000
LU2211195172,31/08/2022,USD,0.00000
LU2125115951,31/08/2022,USD,1.03310
LU1564328497,31/08/2022,USD,0.00000
LU2344714063,31/08/2022,USD,0.11960
LU2250419111,31/08/2022,USD,0.70290
LU2381873038,31/08/2022,USD,0.00000
LU2339509122,31/08/2022,USD,0.52620
LU1564328224,31/08/2022,USD,0.63950
LU2381872907,31/08/2022,USD,0.64050
LU1196525700,31/08/2022,USD,0.00000
LU1250978043,31/08/2022,USD,0.04240
LU0984171172,31/08/2022,USD,0.00000
LU2319960790,31/08/2022,USD,0.03820
LU1250973911,31/08/2022,USD,0.40080
LU1250979793,31/08/2022,USD,0.04080
LU2319960527,31/08/2022,USD,0.33970
LU0969580132,31/08/2022,USD,0.43460
LU2127175250,31/08/2022,USD,0.37030
LU1456638573,31/08/2022,USD,0.00000
LU2319960956,31/08/2022,USD,0.00200
LU1111085012,31/08/2022,USD,0.43140
LU2319960873,31/08/2022,USD,0.31000
LU0827875344,31/08/2022,USD,0.00100
LU0776122383,31/08/2022,USD,0.46430
LU2319961764,31/08/2022,CNH,42.06590
LU2077746779,31/08/2022,CNH,0.00000
LU2077746340,31/08/2022,CNH,0.00000
LU2077746696,31/08/2022,CNH,0.00000
LU2319961921,31/08/2022,CNH,0.43290
LU2391915506,31/08/2022,CNH,0.00000
LU2112291872,31/08/2022,CNH,0.12730
LU2319961848,31/08/2022,CNH,0.12640
LU2112292177,31/08/2022,CNH,0.13990
LU2391915688,31/08/2022,CNH,0.00000
LU2391915415,31/08/2022,CNH,0.00000
LU2391915332,31/08/2022,CNH,0.00000
LU2112292094,31/08/2022,CNH,2.85020
LU2112292417,31/08/2022,CNH,2.82520
LU2391915761,31/08/2022,CNH,0.00000
LU2391915928,31/08/2022,CNH,4.03040
LU2319962069,31/08/2022,CNH,2.64470
LU0683067952,31/08/2022,CNH,0.00000
LU2112291955,31/08/2022,CNH,2.69600
LU2290526164,31/08/2022,CNH,4.11350
LU0719319435,31/08/2022,CNH,4.11350
LU2112292250,31/08/2022,CNH,2.54970
LU2298379152,31/08/2022,CNH,0.00000
LU0679941673,31/08/2022,CNH,0.00000
LU2267099674,31/08/2022,CNH,3.73530
LU0679941327,31/08/2022,CNH,3.73530
LU2070343392,31/08/2022,CNH,2.36990
LU1688375853,31/08/2022,USD,0.02800
LU1688375424,31/08/2022,USD,0.00260
LU0827876078,31/08/2022,USD,0.05940
LU0827875930,31/08/2022,USD,0.00000
LU0359201026,31/08/2022,USD,0.00000
LU2319961095,31/08/2022,USD,0.00000
LU2360107911,31/08/2022,USD,0.00000
LU2041044764,31/08/2022,USD,0.08120
LU2041044681,31/08/2022,USD,0.08120
LU2319961509,31/08/2022,USD,0.04780
LU2319961251,31/08/2022,USD,0.04780
LU2319961178,31/08/2022,USD,0.00440
LU2319961335,31/08/2022,USD,0.00440
LU2087589854,31/08/2022,USD,0.06940
LU2041044335,31/08/2022,USD,0.05040
LU2041044251,31/08/2022,USD,0.05040
LU2041044095,31/08/2022,USD,0.00000
LU2041044178,31/08/2022,USD,0.00000
LU2360108059,31/08/2022,USD,0.00000
LU2319961418,31/08/2022,USD,0.00000
LU2382308885,31/08/2022,USD,0.05200
LU2382308612,31/08/2022,USD,0.03270
LU2382308455,31/08/2022,USD,0.03270
LU2382308026,31/08/2022,USD,0.00000
LU0462858084,31/08/2022,EUR,0.00220
LU1207311066,31/08/2022,EUR,0.15020
LU0827876235,31/08/2022,EUR,0.30620
LU1505937943,31/08/2022,EUR,0.00000
LU1330249563,31/08/2022,EUR,0.00000
LU2319960014,31/08/2022,EUR,0.01100
LU2319960287,31/08/2022,EUR,0.01100
LU1505938164,31/08/2022,EUR,0.00000
LU2319959941,31/08/2022,EUR,0.04800
LU2319960105,31/08/2022,EUR,0.04800
LU2315844121,31/08/2022,EUR,0.13510
LU0888974473,31/08/2022,EUR,0.13510
LU2319960444,31/08/2022,EUR,0.00000
LU2319960360,31/08/2022,EUR,0.02820
LU1202926504,31/08/2022,EUR,0.00000
LU0827876318,31/08/2022,EUR,0.00000
LU0827876409,31/08/2022,EUR,0.00000
LU0669554353,31/08/2022,EUR,0.00000
LU0406496546,31/08/2022,EUR,0.07960
LU1984140423,31/08/2022,EUR,0.07960
LU0827876151,31/08/2022,EUR,0.08880
LU2404648292,31/08/2022,EUR,0.01220
LU0628613803,31/08/2022,EUR,0.00000
LU0071969892,31/08/2022,EUR,0.00000
LU0224105477,31/08/2022,EUR,0.00000
LU0534241806,31/08/2022,EUR,0.00000
LU1733225004,31/08/2022,USD,0.00000
LU1706154686,31/08/2022,USD,0.00000
LU1733224965,31/08/2022,USD,0.00000
LU1811365961,31/08/2022,USD,0.00000
LU1811366001,31/08/2022,USD,0.00000
LU1564329461,31/08/2022,USD,0.00000
LU1697837992,31/08/2022,USD,0.00000
LU1564329115,31/08/2022,USD,0.00000
LU1564329388,31/08/2022,USD,0.00000
LU1564329545,31/08/2022,USD,0.00000
LU1940842427,31/08/2022,USD,0.00000
LU1811365888,31/08/2022,USD,0.58280
LU1800013010,31/08/2022,USD,0.53670
LU1564329206,31/08/2022,USD,0.56420
LU1811365615,31/08/2022,USD,0.56420
LU1564329628,31/08/2022,USD,0.33480
LU1800012988,31/08/2022,USD,0.44310
LU1564329032,31/08/2022,USD,0.46060
LU0513876275,31/08/2022,EUR,19.26910
LU0827876664,31/08/2022,EUR,1.84430
LU0827876748,31/08/2022,EUR,1.90590
LU0204061609,31/08/2022,EUR,1.40730
LU1806518533,31/08/2022,USD,0.00000
LU1919856051,31/08/2022,USD,0.00000
LU1408527916,31/08/2022,USD,0.00000
LU2075911060,31/08/2022,USD,0.05180
LU2075910922,31/08/2022,USD,0.07730
LU1057294727,31/08/2022,USD,0.56540
LU1806518293,31/08/2022,USD,0.01380
LU1618350562,31/08/2022,USD,0.45730
LU1180455567,31/08/2022,USD,0.82240
LU0297941386,31/08/2022,USD,0.87870
LU1057296771,31/08/2022,USD,0.56450
LU2319962226,31/08/2022,USD,0.00550
LU0995325486,31/08/2022,USD,0.00320
LU0995319919,31/08/2022,USD,0.00000
LU0843232686,31/08/2022,USD,0.55940
LU1051768304,31/08/2022,USD,0.00000
LU2066749115,31/08/2022,USD,0.00000
LU0653880228,31/08/2022,USD,0.46560
LU0651946864,31/08/2022,USD,0.30070
LU0462857433,31/08/2022,USD,0.41150
LU1866970491,31/08/2022,USD,0.06750
LU0252970164,31/08/2022,USD,0.62770
LU2337646397,31/08/2022,USD,0.31120
LU2337645829,31/08/2022,USD,0.30500
LU2337646124,31/08/2022,USD,0.28950
LU2337645746,31/08/2022,USD,0.27200
LU2337646041,31/08/2022,USD,0.27000
LU2337645589,31/08/2022,USD,0.25600
LU0995336418,31/08/2022,USD,0.00000
LU2319963463,31/08/2022,USD,0.01110
LU1911699996,31/08/2022,USD,0.01030
LU2319963380,31/08/2022,USD,0.53200
LU0995345831,31/08/2022,USD,0.00000
LU0622213642,31/08/2022,USD,0.40020
LU1495982867,31/08/2022,USD,0.00000
LU1694209807,31/08/2022,USD,0.00000
LU2319963620,31/08/2022,USD,0.00800
LU1741217027,31/08/2022,USD,1.29170
LU0520955575,31/08/2022,USD,1.29170
LU0827884924,31/08/2022,USD,0.00000
LU0523291242,31/08/2022,USD,0.00000
LU2319963547,31/08/2022,USD,0.48300
LU0383940458,31/08/2022,USD,1.24830
LU0278470058,31/08/2022,USD,1.06310
LU0827885491,31/08/2022,USD,0.72880
LU1808491655,31/08/2022,EUR,0.00630
LU0368229703,31/08/2022,EUR,0.06590
LU1376384282,31/08/2022,EUR,0.00180
LU1808491812,31/08/2022,EUR,0.00000
LU1376384100,31/08/2022,EUR,0.04880
LU2319963893,31/08/2022,EUR,0.03680
LU0297941469,31/08/2022,EUR,0.08990
LU1376384365,31/08/2022,EUR,0.00180
LU0827877712,31/08/2022,EUR,0.00140
LU0204069685,31/08/2022,EUR,0.00060
LU1445719328,31/08/2022,EUR,0.10300
LU0827877803,31/08/2022,EUR,0.00070
LU0368266499,31/08/2022,EUR,0.12390
LU1445719088,31/08/2022,EUR,0.08230
LU1445718197,31/08/2022,EUR,0.02430
LU0827878017,31/08/2022,EUR,0.00110
LU0827878108,31/08/2022,EUR,0.00000
LU0903533064,31/08/2022,EUR,0.00000
LU0827891978,31/08/2022,EUR,0.00000
LU0555993434,31/08/2022,EUR,0.00000
LU0448386994,31/08/2022,EUR,0.00000
LU0448387455,31/08/2022,EUR,0.00000
LU0448387703,31/08/2022,EUR,0.00000
LU0368230206,31/08/2022,EUR,0.48060
LU0827878447,31/08/2022,EUR,0.00190
LU0252966485,31/08/2022,EUR,0.36920
LU0906886691,31/08/2022,EUR,0.16450
LU1185942403,31/08/2022,EUR,0.14200
LU0204061948,31/08/2022,EUR,0.00000
LU0986743572,31/08/2022,EUR,0.01520
LU0871639463,31/08/2022,EUR,0.00000
LU1015435362,31/08/2022,EUR,0.00000
LU0949170855,31/08/2022,EUR,0.00000
LU0619515397,31/08/2022,EUR,0.00000
LU0875160912,31/08/2022,EUR,0.00000
LU2091194550,31/08/2022,EUR,0.00000
LU2319963034,31/08/2022,EUR,0.00000
LU2319963117,31/08/2022,EUR,0.00000
LU0883524240,31/08/2022,EUR,0.00000
LU2091194394,31/08/2022,EUR,0.00000
LU1200839964,31/08/2022,EUR,0.00000
LU1222728690,31/08/2022,EUR,0.40880
LU2091194477,31/08/2022,EUR,0.40880
LU2319962903,31/08/2022,EUR,0.30800
LU2319963208,31/08/2022,EUR,0.30800
LU0579997130,31/08/2022,EUR,0.71940
LU1984140779,31/08/2022,EUR,0.71940
LU1185942585,31/08/2022,EUR,0.35370
LU2091194634,31/08/2022,EUR,0.48700
LU0368266812,31/08/2022,EUR,0.04230
LU0969580306,31/08/2022,EUR,0.00000
LU0229084990,31/08/2022,EUR,0.00000
LU0368230461,31/08/2022,EUR,0.90570
LU0827879098,31/08/2022,EUR,0.00000
LU0252966055,31/08/2022,EUR,0.36200
LU0204061864,31/08/2022,EUR,0.00000
LU1258858023,31/08/2022,EUR,0.00000
LU0252965834,31/08/2022,EUR,0.10850
LU0827879502,31/08/2022,EUR,0.00000
LU0204062672,31/08/2022,EUR,0.00160
LU1861217088,31/08/2022,USD,0.00000
LU2357541775,31/08/2022,USD,0.00000
LU1861217914,31/08/2022,USD,0.00000
LU1861217161,31/08/2022,USD,0.00000
LU2360107671,31/08/2022,USD,0.00000
LU1861217591,31/08/2022,USD,0.00000
LU2360107598,31/08/2022,USD,0.00000
LU1129992308,31/08/2022,USD,0.00000
LU1877503935,31/08/2022,USD,0.00000
LU1992161049,31/08/2022,USD,0.00800
LU1992159654,31/08/2022,USD,0.20880
LU1294567364,31/08/2022,USD,0.00690
LU0278456651,31/08/2022,USD,0.21020
LU0986736956,31/08/2022,USD,0.24760
LU1083819141,31/08/2022,USD,0.00300
LU0278463947,31/08/2022,USD,0.27050
LU1992159902,31/08/2022,USD,0.20560
LU1992160157,31/08/2022,USD,0.20500
LU1270847186,31/08/2022,USD,0.00000
LU1992159068,31/08/2022,USD,0.00000
LU0278469043,31/08/2022,USD,0.28400
LU0737136415,31/08/2022,USD,0.00000
LU1181257202,31/08/2022,USD,0.17590
LU0278466700,31/08/2022,USD,0.19410
LU1861215207,31/08/2022,USD,0.03600
LU2360107242,31/08/2022,USD,0.00000
LU2360107325,31/08/2022,USD,0.00000
LU1861214903,31/08/2022,USD,0.00000
LU1861215629,31/08/2022,USD,0.00000
LU0827880344,31/08/2022,USD,0.51670
LU0329592538,31/08/2022,USD,0.81490
LU0072462426,31/08/2022,USD,0.19780
LU0414062165,31/08/2022,USD,0.00000
LU1403442228,31/08/2022,USD,0.00000
LU1222731728,31/08/2022,USD,0.23560
LU0827881318,31/08/2022,USD,0.00000
LU0557294096,31/08/2022,USD,0.00000
LU0827881748,31/08/2022,USD,0.00000
LU0827881235,31/08/2022,USD,0.00000
LU0462857607,31/08/2022,USD,0.15540
LU1919856135,31/08/2022,USD,0.00000
LU1072327023,31/08/2022,USD,0.00000
LU0368267034,31/08/2022,USD,0.91940
LU0372548783,31/08/2022,USD,1.19700
LU0118259661,31/08/2022,USD,0.00370
LU0171284770,31/08/2022,USD,0.00060
LU2369862847,31/08/2022,USD,0.00000
LU1153585291,31/08/2022,USD,0.00000
LU1153585374,31/08/2022,USD,0.00000
LU1133085917,31/08/2022,USD,0.00000
LU1877504073,31/08/2022,USD,0.00000
LU0827882712,31/08/2022,USD,0.00000
LU0250163515,31/08/2022,USD,0.00000
LU2386952878,31/08/2022,USD,0.00000
LU0827883363,31/08/2022,JPY,0.08290
LU0236176334,31/08/2022,JPY,0.00000
LU0827883017,31/08/2022,JPY,2.98770
LU0204063480,31/08/2022,JPY,0.00000
LU0462858670,31/08/2022,USD,0.62800
LU0827884411,31/08/2022,USD,3.51320
LU0827884098,31/08/2022,USD,0.00030
LU0204063647,31/08/2022,USD,0.00060
LU0171289738,31/08/2022,USD,3.72720
LU2123743853,31/08/2022,USD,0.07590
LU2123743937,31/08/2022,USD,0.07590
LU2123743770,31/08/2022,USD,0.07590
LU1808491572,31/08/2022,USD,0.00000
LU0612318385,31/08/2022,USD,0.18690
LU2310089771,31/08/2022,USD,0.00000
LU1861216510,31/08/2022,USD,0.00000
LU2310089698,31/08/2022,USD,0.00000
LU1861215975,31/08/2022,USD,0.00000
LU2360107168,31/08/2022,USD,0.00000
LU1861216601,31/08/2022,USD,0.00000
LU2237457416,31/08/2022,USD,0.00000
LU1861216866,31/08/2022,USD,0.00000
LU1861216197,31/08/2022,USD,0.00000
LU1917165075,31/08/2022,USD,0.00000
LU1917165158,31/08/2022,USD,0.00000
